text,label
"વોશિંગ્ટન (રોઇટર્સ) - યુએસ પ્રતિનિધિ બોબ ગુડલાટે, હાઉસ જ્યુડિશિયરી કમિટીના રિપબ્લિકન ચેરમેન, ગુરુવારે જણાવ્યું હતું કે તેઓ આવતા વર્ષે ફરીથી ચૂંટણી લડશે નહીં.ગુડલેટે એક નિવેદનમાં જણાવ્યું હતું કે, ""આ એક કુદરતી સ્ટેપિંગ-ઓફ પોઇન્ટ છે.""આ જાહેરાત વર્જિનિયામાં મંગળવારની ચૂંટણીની રાહ પર આવી, જ્યાં ડેમોક્રેટ્સે ગવર્નરની ઓફિસ જીતી અને કેટલાક રિપબ્લિકન ગઢમાં સ્થાનિક રેસમાં વિજય મેળવ્યો.ગુડલેટે 25 વર્ષથી વર્જિનિયાના 6ઠ્ઠા કોંગ્રેસનલ ડિસ્ટ્રિક્ટનું પ્રતિનિધિત્વ કર્યું છે.તેમણે",1
"ડાનાંગ, વિયેતનામ (રોઇટર્સ) - ભલે તેઓ રાષ્ટ્રપતિ ડોનાલ્ડ ટ્રમ્પને પસંદ કરતા હોય કે ન હોય, યુ.એસ.ના નિવૃત્ત સૈનિકો જેઓ ડાનાંગમાં હોઆના પ્લેસ પર ભેગા થાય છે તેઓ થોડી ચિંતા દર્શાવે છે કે તેમણે તેમના જીવનને ચિહ્નિત કરતા યુદ્ધને ટાળ્યું હતું.ટ્રમ્પ શુક્રવારે એશિયા-પેસિફિક નેતાઓની શિખર સંમેલન માટે દાનાંગના વિયેતનામ રિસોર્ટમાં ઉડાન ભરી, એક એવા શહેરમાં ઉતર્યા જ્યાં તેમની પેઢીના ઘણા અમેરિકનો માટે વિયેતનામ - અને યુદ્ધની તેમની પ્રથમ નજર હતી.68 વર્ષીય ડેવિડ ક્લાર્કે કહ્યું કે, ""તે આખરે તેનો રેઝ્યૂમે મૂકી શકશે કે તે વિયેતનામમાં હતો.""",1
"બેઇજિંગ/શાંઘાઇ (રોઇટર્સ) - રાષ્ટ્રપતિ ડોનાલ્ડ ટ્રમ્પ તેમની બેઇજિંગની પ્રથમ યાત્રાથી $250 બિલિયનથી વધુના સોદા છીનવી લીધા હોવાનો દાવો કરીને યુનાઇટેડ સ્ટેટ્સ પરત ફરી શકે છે.શું તે સોદા ઉચ્ચ કિંમતના ટેગ સુધી રહે છે કે કેમ તે એકસાથે બીજો પ્રશ્ન છે.બેઇજિંગમાં એક હસ્તાક્ષર સમારોહમાં ટ્રમ્પ અને ચીનના રાષ્ટ્રપતિ શી જિનપિંગ દ્વારા નિહાળવામાં આવ્યું હતું, યુએસ પ્લેનમેકર બોઇંગ કંપની, જનરલ ઇલેક્ટ્રિક કંપની અને ચિપ જાયન્ટ ક્વોલકોમ ઇન્કએ આકર્ષક મલ્ટી-બિલિયન ડોલરના સોદા પર સીલ કરી હતી.""આ ખરેખર એક ચમત્કાર છે,"" ચીનનું વાણિજ્ય",1
"બ્રસેલ્સ (રોઇટર્સ) - યુએસ સંરક્ષણ સચિવ જિમ મેટિસે ગુરુવારે જણાવ્યું હતું કે તેમણે તેમના નાટો સમકક્ષો સાથે રશિયા દ્વારા શસ્ત્ર નિયંત્રણ સંધિના ઉલ્લંઘન અંગે ચર્ચા કરી હતી અને તેઓ મોસ્કોને તેનું પાલન કેવી રીતે કરવું તે જોઈ રહ્યા હતા.નાટો સંરક્ષણ પ્રધાનોની બેઠક દરમિયાન પત્રકારો સાથે વાત કરતા મેટિસે જણાવ્યું હતું કે, ""અમે ઘણા વર્ષોથી દ્રઢ વિશ્વાસ ધરાવીએ છીએ કે રશિયનોએ INFનું ઉલ્લંઘન કર્યું છે અને અમારો પ્રયાસ રશિયાને ફરીથી પાલનમાં લાવવાનો છે.""યુએસ અધિકારીઓએ કહ્યું છે કે રશિયાએ તૈનાત કર્યું છે",1
"બેઇજિંગ (રોઇટર્સ) - ચીન-યુએસ સંબંધોમાં તાઇવાન એ સૌથી મહત્વપૂર્ણ અને સંવેદનશીલ મુદ્દો છે, ચીનના રાષ્ટ્રપતિ શી જિનપિંગે ગુરુવારે યુએસ પ્રમુખ ડોનાલ્ડ ટ્રમ્પની મુલાકાત લેતા જણાવ્યું હતું, ટ્રમ્પની એક વર્ષની વર્ષગાંઠ પહેલા, તાઇવાનના રાષ્ટ્રપતિનો પૂર્વવર્તી-બ્રેકિંગ કોલ.ચાઇના લોકશાહી તાઇવાનને એક માર્ગદર્શક પ્રાંત અને તેના પ્રદેશનો અભિન્ન ભાગ માને છે, રાજ્ય-થી-રાજ્ય સંબંધો માટે અયોગ્ય છે, અને ટાપુને તેના નિયંત્રણ હેઠળ લાવવા માટે બળનો ઉપયોગ કરવાનો ક્યારેય ત્યાગ કર્યો નથી.યુનાઈટેડ",1
"બેઇજિંગ (રોઇટર્સ) - યુએસ પ્રમુખ ડોનાલ્ડ ટ્રમ્પે ગુરુવારે જણાવ્યું હતું કે તેઓ અને ચીનના રાષ્ટ્રપતિ શી જિનપિંગ યુએસ ઓપીયોઇડ કટોકટી પર ""ખૂબ જ મજબૂત"" ધ્યાન કેન્દ્રિત કરશે, જેને તેમણે જાહેર આરોગ્ય કટોકટી જાહેર કરી છે.ટ્રમ્પે બેઇજિંગ પહોંચ્યાના થોડા સમય પહેલા કહ્યું હતું કે જ્યારે તેઓ શી સાથે મુલાકાત કરશે ત્યારે તેઓ ""ચીનમાં ઉત્પાદિત સસ્તા અને જીવલેણ"" ફેન્ટાનાઇલના પૂરને રોકવા માટે ""ટોચની પ્રાથમિકતા"" તરીકે ચર્ચા કરશે.""દર વર્ષે ડ્રગની હેરાફેરી લાખો અને લાખો જીવનનો નાશ કરે છે,"" ટ્રમ્પે બેઇજિંગમાં કહ્યું,",1
"બેઇજિંગ (રોઇટર્સ) - જો ચીનના રાષ્ટ્રપતિ શી જિનપિંગ તેમની બેઇજિંગની મુલાકાત દરમિયાન યુએસ પ્રમુખ ડોનાલ્ડ ટ્રમ્પને ભવ્ય વર્તનથી પ્રભાવિત કરવાનો પ્રયાસ કરી રહ્યા હતા, તો તે કામ કર્યું હોવાનું જણાય છે.ટ્રમ્પ ક્ઝી અને ચીનના વખાણમાં પ્રભાવશાળી હતા, યુએસ ખર્ચે વિશાળ વેપાર સરપ્લસ ચલાવવાની બેઇજિંગની ક્ષમતાની પ્રશંસા કરતા બોલતા હતા, જેનો ટ્રમ્પે તેના પુરોગામી પર આરોપ મૂક્યો હતો.તેમણે ક્ઝી સાથેની તેમની બેઠકોને વેપાર, ઉત્તર કોરિયા અને ઓપીઓઇડ્સને નિયંત્રિત કરવા સહિતના વિષયો પર ""જબરદસ્ત"" તરીકે વર્ણવી હતી, માના અભાવ હોવા છતાં",1
"બેઇજિંગ (રોઇટર્સ) - યુનાઇટેડ સ્ટેટ્સ અને ચીને ગુરુવારે યુએસ પ્રમુખ ડોનાલ્ડ ટ્રમ્પની બેઇજિંગની મુલાકાત દરમિયાન વિવાદિત દક્ષિણ ચીન સમુદ્ર પર મંતવ્યોનું સ્પષ્ટ વિનિમય કર્યું હતું, યુએસ સેક્રેટરી ઑફ સ્ટેટ રેક્સ ટિલરસનએ જણાવ્યું હતું.ચાઇના લગભગ સમગ્ર વ્યૂહાત્મક જળમાર્ગ પર દાવો કરે છે કે જેના દ્વારા દર વર્ષે લગભગ $3-ટ્રિલિયન મૂલ્યનો માલ પસાર થાય છે, કૃત્રિમ ટાપુઓનું નિર્માણ અને લશ્કરીકરણ કરે છે.બ્રુનેઈ, મલેશિયા, ફિલિપાઈન્સ, તાઈવાન અને વિયેતનામ પણ વિરોધાભાસી દાવા ધરાવે છે.આ અંકમાં ફીચર પી",1
"બેઇજિંગ (રોઇટર્સ) - ચીન-યુ.એસ.નો સતત સ્થિર વિકાસચીનના રાષ્ટ્રપતિ શી જિનપિંગે બેઇજિંગમાં યુનાઇટેડ સ્ટેટ્સના રાષ્ટ્રપતિ ડોનાલ્ડ ટ્રમ્પ સાથેની બેઠક દરમિયાન જણાવ્યું હતું કે વૈશ્વિક વિકાસમાં આર્થિક સંબંધો મુખ્ય ફાળો આપશે.ચીનના વિદેશ મંત્રાલય દ્વારા ગુરુવારે જારી કરાયેલા નિવેદનમાં જણાવવામાં આવ્યું છે કે, ચીન અને યુનાઈટેડ સ્ટેટ્સે આર્થિક મુદ્દાઓનો આગળ-જોઈને અને રચનાત્મક રીતે સામનો કરવો જોઈએ અને આર્થિક સહયોગને વિસ્તૃત કરીને સમસ્યાઓનું નિરાકરણ કરવું જોઈએ.ચીન વધુ એલ માટે સંમત થયું",1
"બેઇજિંગ (રોઇટર્સ) - યુએસ પ્રમુખ ડોનાલ્ડ ટ્રમ્પે બેઇજિંગમાં મોડી રાત્રે એક ટ્વીટમાં ચીનની ""ગ્રેટ ફાયરવોલ"" ની આસપાસ અને તેની ઉપર ગયા કારણ કે તેમણે ફોરબિડન સિટીની દુર્લભ મુલાકાત અને સદીઓ જૂના મહેલ સંકુલમાં ખાનગી રાત્રિભોજન માટે તેમના યજમાનોનો આભાર માન્યો હતો.ઘણા પશ્ચિમી સોશિયલ મીડિયા પ્લેટફોર્મ જેમ કે ટ્વિટર અને ફેસબુક ચીનમાં પ્રતિબંધિત છે.ચીનમાં ઓનલાઈન વપરાશકર્તાઓને અવરોધિત સામગ્રીની ઍક્સેસ નકારી શકે તે માટે એક અત્યાધુનિક સિસ્ટમ બનાવવામાં આવી છે.ટ્વિટ માટે જાણીતા ટ્રમ્પ માટે તે કોઈ મુદ્દો નહોતો",1
"(રોઇટર્સ) - ડેમોક્રેટ્સે વર્જિનિયાના સ્ટેટહાઉસમાં ઐતિહાસિક લાભોનો દાવો કર્યો હતો અને મંગળવારે યુનાઇટેડ સ્ટેટ્સમાં રાજ્ય અને સ્થાનિક ઓફિસમાંથી રિપબ્લિકનને બૂટ કર્યા હતા, એક વર્ષ પહેલાં રિપબ્લિકન ડોનાલ્ડ ટ્રમ્પે વ્હાઇટ હાઉસ જીત્યા પછી પાર્ટીની પ્રથમ મોટી જીતમાં.ડેમોક્રેટ્સે નવેમ્બર 2018ની ચૂંટણીમાં તે વેગને તેમના ફાયદામાં કેવી રીતે ફેરવવો તે શોધવાનું રહેશે, જ્યારે યુએસ કોંગ્રેસનું નિયંત્રણ અને સ્ટેટહાઉસના સ્કોર્સ દાવ પર હશે.દરિયાકાંઠેથી દરિયાકાંઠે, લોકશાહી વિજયોએ ગ્રાસરૂ બતાવ્યું",1
"બેઇજિંગ (રોઇટર્સ) - ટોચની ચાઇનીઝ કોલસા ખાણકામ કરનાર, યાંકુઆંગ ગ્રૂપ અને યુએસ ઔદ્યોગિક ગેસ સપ્લાયર એર પ્રોડક્ટ્સ એન્ડ કેમિકલ્સ ઇન્કએ ગુરુવારે જણાવ્યું હતું કે તેઓ ચીનમાં $3.5 બિલિયન કોલ-ટુ-સિન્થેસિસ ગેસ (સિંગાસ) પ્લાન્ટ બનાવવાની યોજના ધરાવે છે.શાનક્સી પ્રાંતમાં સુવિધા અંગેની જાહેરાત યુએસ પ્રમુખ ડોનાલ્ડ ટ્રમ્પની ચીનની રાજ્ય મુલાકાતના ભાગરૂપે કરવામાં આવી છે, જે વિશ્વના કોલસાના સૌથી મોટા ગ્રાહક છે.આ સોદો હજુ સુધી ફાઇનલ થયો નથી, જોકે કંપનીઓએ એક નિવેદનમાં જણાવ્યું હતું કે તેઓ આ કરવા માટે જોશે.",1
"બેઇજિંગ (રોઇટર્સ) - યુએસ સેક્રેટરી ઓફ સ્ટેટ રેક્સ ટિલરસન ગુરુવારે જણાવ્યું હતું કે ઉત્તર કોરિયા અંગે યુએસ પ્રમુખ ડોનાલ્ડ ટ્રમ્પ અને ચીનના રાષ્ટ્રપતિ શી જિનપિંગ વચ્ચે ""કોઈ મતભેદ"" નથી.ટિલરસને બેઇજિંગમાં પત્રકારોને જણાવ્યું હતું કે, શીએ ટ્રમ્પ સાથેની ચોક્કસ ક્રિયાઓ શેર કરી છે જે ચીન ઉત્તર કોરિયા સામે પ્રતિબંધો લાગુ કરવા માટે લઈ રહ્યું છે, જેમ કે બેંક ખાતાઓ પર પ્રતિબંધ.બંને નેતાઓ પરમાણુ સશસ્ત્ર ઉત્તર કોરિયાને સ્વીકારશે નહીં, એમ તેમણે ઉમેર્યું હતું.ટ્રમ્પ બુધવારે સોથી ચીનની રાજધાની પહોંચ્યા હતા",1
"બેઇજિંગ (રોઇટર્સ) - યુનાઇટેડ સ્ટેટ્સ સરકાર “એક ચાઇના” નીતિને સમર્થન આપે છે અને તેને વળગી રહે છે, યુએસ પ્રમુખ ડોનાલ્ડ ટ્રમ્પે ગુરુવારે બેઇજિંગમાં વાટાઘાટો દરમિયાન ચીનના રાષ્ટ્રપતિ શી જિનપિંગને જણાવ્યું હતું, ચીનની સત્તાવાર ઝિન્હુઆ ન્યૂઝ એજન્સીએ અહેવાલ આપ્યો છે.પ્રમુખ-ચૂંટાયેલા તરીકે, ટ્રમ્પે પ્રોટોકોલ તોડી નાખ્યો અને ડિસેમ્બરમાં તાઈવાનના રાષ્ટ્રપતિ ત્સાઈ ઈંગ-વેનનો અભિનંદન ફોન સ્વીકાર્યો, જેનાથી ચીન નારાજ થઈ ગયું, જે સ્વ-શાસિત ટાપુને અભિન્ન ચીની પ્રદેશ તરીકે દાવો કરે છે.",1
બેઇજિંગ (રોઇટર્સ) - ચીનના રાષ્ટ્રપતિ શી જિનપિંગે ગુરુવારે જણાવ્યું હતું કે ચીન કોરિયન દ્વીપકલ્પને પરમાણુ મુક્ત કરવાના અને વાટાઘાટો દ્વારા મુદ્દાને ઉકેલવાના લક્ષ્ય સાથે ચાલુ રહેશે.શીએ ચીનની મુલાકાતે આવેલા અમેરિકી રાષ્ટ્રપતિ ડોનાલ્ડ ટ્રમ્પની બાજુમાં ઊભા રહીને આ ટિપ્પણી કરી હતી.,1
"બેઇજિંગ (રોઇટર્સ) - ચીનના રાષ્ટ્રપતિ શી જિનપિંગે ગુરુવારે કહ્યું કે ચીન યુનાઇટેડ સ્ટેટ્સ સહિતની વિદેશી કંપનીઓ માટે વધુ ખુલ્લું અને પારદર્શક રહેશે.ચીનની બેલ્ટ એન્ડ રોડ પહેલમાં ભાગ લેવા માટે યુએસ કંપનીઓનું પણ સ્વાગત છે, શીએ યુએસ પ્રમુખ ડોનાલ્ડ ટ્રમ્પ સાથેની વાતચીત બાદ બેઇજિંગમાં એક બ્રીફિંગમાં જણાવ્યું હતું.તેમણે કહ્યું કે વિશ્વ માટે ચીનના દરવાજા વધુ પહોળા થશે.",1
"બેઇજિંગ (રોઇટર્સ) - ચીન અને યુનાઇટેડ સ્ટેટ્સે ""ચમત્કાર"" સર્જ્યો છે કારણ કે વિશ્વની બે સૌથી મોટી અર્થવ્યવસ્થાની કંપનીઓએ છેલ્લા બે દિવસમાં લગભગ $ 253.4 બિલિયનના સોદા પર હસ્તાક્ષર કર્યા છે, ચીનના વાણિજ્ય પ્રધાન ઝોંગ શાને ગુરુવારે એક બ્રીફિંગમાં જણાવ્યું હતું.""આ ખરેખર એક ચમત્કાર છે,"" ઝોંગે યુએસ પ્રમુખ ડોનાલ્ડ ટ્રમ્પની ચીનની રાજ્ય મુલાકાતના બીજા દિવસે કહ્યું.",1
"બેઇજિંગ (રોઇટર્સ) - યુએસ પ્રમુખ ડોનાલ્ડ ટ્રમ્પે ગુરુવારે ચીનના રાષ્ટ્રપતિ શી જિનપિંગને કહ્યું કે તેઓ માને છે કે શીની જેમ, ઉત્તર કોરિયાના મુદ્દાનો ઉકેલ છે.તે ખૂબ જ ખરાબ હતું કે ભૂતકાળના યુ.એસ. વહીવટીતંત્રોએ વેપારને અણબનાવમાંથી બહાર આવવા દીધો પરંતુ અમે તેને બંને પક્ષો માટે ન્યાયી બનાવીશું, ટ્રમ્પે પણ ક્ઝીને કહ્યું કે તેઓએ બેઇજિંગના ગ્રેટ હોલ ઓફ ધ પીપલ ખાતે ઔપચારિક વાટાઘાટો શરૂ કરી.",1
"વોશિંગ્ટન (રોઇટર્સ) - યુએસ ડિપ્લોમેટ્સનું પ્રતિનિધિત્વ કરતા યુનિયનના વડા દ્વારા લખાયેલ અને બુધવારે રોઇટર્સ દ્વારા જોવામાં આવેલા પત્ર અનુસાર, યુએસ વિદેશ સેવાએ સેક્રેટરી ઓફ સ્ટેટ રેક્સ ટિલરસન હેઠળ તેની ટોચની રેન્ક સંકોચતી જોઈ છે.અમેરિકન ફોરેન સર્વિસ એસોસિએશન (એએફએસએ) ના પ્રમુખ બાર્બરા સ્ટીફન્સનના પત્ર અનુસાર, કારકિર્દી એમ્બેસેડરની સંખ્યામાં, વિદેશી સેવાનો ઉચ્ચતમ વ્યક્તિગત રેન્ક, જે ફક્ત થોડાક યુએસ રાજદ્વારીઓને આપવામાં આવે છે, તેમાં 60 ટકાનો ઘટાડો થયો છે.ની સંખ્યા",1
"વોશિંગ્ટન (રોઇટર્સ) - યુએસ સેનેટ બેન્કિંગ કમિટી ફેડરલ રિઝર્વના અધ્યક્ષ માટે પ્રમુખ ડોનાલ્ડ ટ્રમ્પના નામાંકિત જેરોમ પોવેલ માટે 28 નવેમ્બરે પુષ્ટિકરણ સુનાવણી હાથ ધરશે, સમિતિએ બુધવારે એક નિવેદનમાં જણાવ્યું હતું.ટ્રમ્પે ગયા અઠવાડિયે 2012 થી ફેડ ગવર્નર, 64 વર્ષીય પોવેલને યુએસ સેન્ટ્રલ બેંકના વડા બનવા માટે ટેપ કર્યા હતા, જેનેટ યેલેનને બીજી ચાર વર્ષની મુદતનો ઇનકાર કરીને દાખલો તોડ્યો હતો પરંતુ તેણીની સાવચેતીભરી નાણાકીય નીતિઓ ચાલુ રાખવાનો સંકેત આપ્યો હતો.પોવેલ ઝડપથી ગાર્ન થાય છે",1
"વોશિંગ્ટન (રોઇટર્સ) - યુએસ સેનેટ ટેક્સ-કટ બિલ, જે હાઉસ ઓફ રિપ્રેઝન્ટેટિવ્સમાં એક કરતાં અલગ છે, ગુરુવારે અનાવરણ થવાની ધારણા હતી, જે રિપબ્લિકન ટેક્સ ઓવરહોલ દબાણને જટિલ બનાવે છે અને પ્રયાસ વિશે વોલ સ્ટ્રીટ પર શંકાને વધારી દે છે.જેમ જેમ હાઉસ ટેક્સ કમિટીએ તેના બિલ પર કામ કર્યું તેમ, સેનેટના સભ્યોએ કોર્પોરેટ ટેક્સ, રાજ્ય અને સ્થાનિક કર માટે કપાત અને વારસાગત અસ્કયામતો પર એસ્ટેટ ટેક્સ માટે નવા અભિગમોનું વજન કર્યું, સેનેટરોએ થોડી વિગતો આપતા જણાવ્યું.જ્હોન કોર્નીન, નંબર 2 સેન",1
"વોશિંગ્ટન/હવાના (રોઇટર્સ) - યુએસ સરકારે બુધવારે અમેરિકનો માટે ક્યુબાની મુલાકાત લેવાનું અને દેશમાં વેપાર કરવાનું વધુ મુશ્કેલ બનાવ્યું, રાષ્ટ્રપતિ ડોનાલ્ડ ટ્રમ્પ દ્વારા હવાના સાથેના ગરમ સંબંધો તરફના તેમના ડેમોક્રેટિક પુરોગામીના પગલાને પાછો ખેંચવાની પ્રતિજ્ઞાને સારી બનાવી.વ્હાઇટ હાઉસે જણાવ્યું હતું કે, ગુરુવારથી અમલમાં આવતા પ્રતિબંધોનો હેતુ ક્યુબાની સામ્યવાદી સરકારના સૈન્ય, ગુપ્તચર અને સુરક્ષા હથિયારોને અમેરિકન પ્રવાસીઓ અને વેપારથી લાભ મેળવવાથી રોકવાનો છે.તેઓ i ભરે છે",1
"વોશિંગ્ટન (રોઇટર્સ) - વર્જિનિયા અને ન્યુ જર્સીમાં ડેમોક્રેટિક ચૂંટણીની જીત દર્શાવે છે કે રિપબ્લિકન ઉપનગરીય વિસ્તારોમાં વધુ મેદાન ગુમાવી રહ્યા છે, જ્યાં રાષ્ટ્રપતિ ડોનાલ્ડ ટ્રમ્પની અલોકપ્રિયતા તેમને આવતા વર્ષની કોંગ્રેસની રેસમાં મોંઘી પડી શકે છે.મંગળવારના પરિણામો, ખાસ કરીને વર્જિનિયામાં, સૂચવે છે કે ટ્રમ્પની વફાદાર પરંતુ મર્યાદિત આધાર સાથે રમવાની વ્યૂહરચના તેમને તેમના પ્રમુખપદ અથવા તેમના પક્ષ માટે સમર્થનને વિસ્તૃત કરવામાં સક્ષમ કરી શકી નથી.યુ.એસ. હાઉસનું નિયંત્રણ માનીને ડેમોક્રેટ્સ ખુશ હતા",1
"વોશિંગ્ટન (રોઇટર્સ) - એક કોંગ્રેસની પેનલે બુધવારના રોજ એક ફર્મના સ્થાપકને ફરજ પાડવાના પ્રયાસો છોડી દીધા હતા જેણે 2016ની ટ્રમ્પ ચૂંટણી ઝુંબેશ અને રશિયા વચ્ચેની લિંક્સનું ડોઝિયર કમ્પાઇલ કરવા માટે એક ભૂતપૂર્વ બ્રિટિશ જાસૂસને કામે લગાડ્યો હતો.ફ્યુઝન જીપીએસ વકીલ જોશુઆ લેવીએ એક નિવેદનમાં જણાવ્યું હતું કે રિપબ્લિકન પ્રતિનિધિ માઇક કોનાવે અને ડેમોક્રેટ એડમ શિફ, યુએસ હાઉસ ઇન્ટેલિજન્સ કમિટીની રશિયા સાથેના ટ્રમ્પ અભિયાનના સંપર્કોની તપાસના નેતાઓ હતા.",1
"વોશિંગ્ટન (રોઇટર્સ) - યુએસ સેનેટ ફોરેન રિલેશન્સ કમિટીના ડેમોક્રેટ્સ રિપબ્લિકન વિના, તેમની પોતાની તપાસ હાથ ધરી રહ્યા છે, જેને તેઓ ""વિશ્વભરમાં રશિયાના ખરાબ પ્રભાવ"" તરીકે ઓળખે છે,"" સમિતિના ડેમોક્રેટિક પક્ષના પ્રવક્તાએ બુધવારે જણાવ્યું હતું.સીન બાર્ટલેટ, સેનેટર બેન કાર્ડિનના પ્રવક્તા, જેઓ આ પ્રયાસનું નેતૃત્વ કરી રહ્યા છે, જણાવ્યું હતું કે ડેમોક્રેટ્સ એક ""મુખ્ય અહેવાલ"" તૈયાર કરી રહ્યા છે કે કેવી રીતે રશિયા અવિશ્વાસ અને મૂંઝવણ વાવવા માંગે છે, વિભાજન પર કટ્ટરપંથી અવાજોને પ્રોત્સાહન આપવા માંગે છે.",1
"ન્યૂ યોર્ક (રોઇટર્સ) - રાષ્ટ્રપતિ ડોનાલ્ડ ટ્રમ્પ સામાન્ય લોકો કરતાં સંભવિત મતદારોમાં વધુ લોકપ્રિય છે, રોઇટર્સ/ઇપ્સોસના મતદાન અનુસાર, જે દર્શાવે છે કે શા માટે રિપબ્લિકન ધારાશાસ્ત્રીઓ તેમના ડૂબકી મારતા મંજૂરી રેટિંગ છતાં ધ્રુવીકરણ પ્રમુખ સાથે મોટાભાગે અટવાઇ ગયા છે.બુધવારના રોજ બહાર પાડવામાં આવેલ મતદાન દર્શાવે છે કે તેમણે 2016ની પ્રમુખપદની ચૂંટણીમાં મતદાન કરનારા લોકોમાં યુ.એસ.ની એકંદર પુખ્ત વસ્તી કરતાં વધુ સારી રીતે મતદાન કર્યું છે - એક જૂથ જેમાં મતદારો અને બિન-મતદાર બંનેનો સમાવેશ થાય છે.માત્ર લગભગ 60",1
"વોશિંગ્ટન (રોઇટર્સ) - કૉંગ્રેસનલ બજેટ ઑફિસે બુધવારે જણાવ્યું હતું કે ઓબામાકેર વ્યક્તિગત આદેશને રદ કરવાથી 2027 સુધીમાં વીમા વિનાની સંખ્યામાં 13 મિલિયનનો વધારો થશે અને ફેડરલ બજેટ ખાધમાં પ્રારંભિક અનુમાન કરતાં ઓછી ઘટાડો થશે.CBO, બિનપક્ષીય બજેટ-સ્કોરિંગ એજન્સીએ જણાવ્યું હતું કે ઓબામાકેર આદેશને નાબૂદ કરવાથી તમામ અમેરિકનો આરોગ્ય વીમો ખરીદે અથવા દંડ ચૂકવે તો આગામી દાયકામાં ખાધમાં $338 બિલિયનનો ઘટાડો થશે, તેના અંદાજ મુજબ $416 બિલિયન નહીં.",1
"વોશિંગ્ટન (રોઇટર્સ) - યુએસ કોંગ્રેસનલ બજેટ ઓફિસે બુધવારે જણાવ્યું હતું કે આરોગ્ય વીમા માટે ઓબામાકેરના વ્યક્તિગત આદેશને રદ કરવાથી 2027માં વીમા વિનાની સંખ્યામાં 13 મિલિયનનો વધારો થશે. CBO, બિનપક્ષીય બજેટ-સ્કોરિંગ એજન્સીએ તેની વેબસાઇટ પર એક નિવેદનમાં જણાવ્યું હતું કે ઓબામાકેરના આદેશને નાબૂદ કરવાથી 2027માં 13 મિલિયનનો વધારો થશે.આગામી દાયકામાં વ્યક્તિગત બજારમાં સરેરાશ પ્રીમિયમ લગભગ 10 ટકા વાર્ષિક વધારો.તે અગાઉ જણાવ્યું હતું",1
"(રોઇટર્સ) - મેઇનના ગવર્નર પોલ લેપેજએ બુધવારે જણાવ્યું હતું કે તેઓ ઓબામાકેર હેઠળ રાજ્યના મેડિકેડ પ્રોગ્રામનું વિસ્તરણ કરશે નહીં જેને મતદારો દ્વારા મંજૂર કરવામાં આવ્યું હતું સિવાય કે તે વિધાનસભા દ્વારા સંપૂર્ણ ભંડોળ પૂરું પાડવામાં આવે, તેને રાજ્યના બજેટ માટે ""વિનાશક"" ગણાવ્યું.મૈનેના લગભગ 60 ટકા મતદારોએ મંગળવારની ચૂંટણીમાં મતદાન દરખાસ્તને મંજૂરી આપી હતી, બાંગોર ડેઇલી ન્યૂઝ અનુસાર, મેડિકેડના વિસ્તરણ માટે મતદાન કરનાર રાજ્ય દેશમાં પ્રથમ બન્યું છે, જે સરકારી આરોગ્ય વીમા કાર્યક્રમ છે.",1
"વોશિંગ્ટન (રોઇટર્સ) - યુએસ સેનેટની સમિતિએ બુધવારે ઑનલાઇન સેક્સ ટ્રાફિકિંગની સુવિધા આપતી વેબસાઇટ્સના સંચાલકોને દંડિત કરવાનું સરળ બનાવવા માટે કાયદાને આગળ ધપાવ્યો હતો, જે આ વર્ષે કોંગ્રેસ તરફથી ઇન્ટરનેટ કંપનીઓના નિયમનને કડક બનાવવાની સૌથી નક્કર કાર્યવાહી છે.યુએસની મોટી ઈન્ટરનેટ કંપનીઓએ આ પગલાનો વિરોધ છોડી દીધો ત્યાર બાદ આ મંજૂરી મળી છે, જે કંપનીઓ માટે બેડરોક કાનૂની ઢાલ ગણાતા દાયકાઓ જૂના કાયદામાં સુધારો કરે છે.સર્વસંમતિથી ધ્વનિ મતમાં, સેનેટ કોમ",1
"વોશિંગ્ટન (રોઇટર્સ) - મિશિગનના એક ડેમોક્રેટિક યુએસ સેનેટરે બુધવારે તેના સાથી ધારાશાસ્ત્રીઓને વિનંતી કરી કે જે લોકો ઇલેક્ટ્રોનિક વાહનો ખરીદે છે તેમના માટે $7,500ની ટેક્સ ક્રેડિટ જાળવી રાખવા તેને બદલે રિપબ્લિકન્સે દરખાસ્ત કરી છે.રોઇટર્સ દ્વારા જોવામાં આવેલા પત્રમાં, સેનેટર ગેરી પીટર્સે સેનેટ નેતાઓને લખ્યું હતું કે ""નવી પેઢીની નોકરીઓ અને પરિવારોને ઇલેક્ટ્રિક વાહનો દ્વારા ટેકો મળશે. ઇલેક્ટ્રિક વાહનો માટેના મહત્વપૂર્ણ આર્થિક પ્રોત્સાહનોને દૂર કરવું એ ખોટી દિશામાં એક પગલું હશે.""ગયા અઠવાડિયે,",1
